,employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
119,120,31,No,non_travel,922.69,None,7,2,None,3,female,115.33558834250717,2,3, manufacturing director ,3,married,7452.5,19376.5,1,no,24,4.0,1,part time,1,10.0,2,3.0,10,None,8,9,1992,89430.0,no
120,121,39,No,non_travel,1988.38, research & development ,7,2,None,3,male,248.5495191538924,2,5, manager ,4,married,16060.0,41756.0,1,no,15,3.0,1,full time,1,29.660483150098823,2,3.0,21,None,13,3,1984,192720.0,yes
121,122,45,No,travel_rarely,556.26,None,8,4,None,4,male,69.53,3,2, research scientist ,4,None,4492.84,11681.39,9,no,14,3.0,1,part time,2,12.0,3,3.0,10,None,9,8,1978,53914.11,yes
122,123,30,No,travel_rarely,556.26, sales ,5,3,marketing,4,female,76.06971851015797,2,2, sales executive ,3,None,4492.84,11681.39,1,no,13,3.0,3,part time,3,10.0,2,3.0,10,None,1,2,1993,58984.291329996806,yes
123,124,31,No,non_travel,1032.49,None,7,4,medical,3,female,129.06,3,3, manufacturing director ,4,None,8339.32,21682.23,1,no,14,3.0,3,part time,0,11.0,2,2.0,11,None,4,10,1992,100071.84,no
124,125,36,No,non_travel,1032.49,None,3,4,medical,1,male,129.06059411993255,2,3, sales executive ,4,married,8339.32,21682.23,4,no,11,3.0,1,part time,1,16.0,2,3.0,13,None,1,12,1987,100071.84,yes
125,126,36,No,travel_rarely,1032.49,None,2,2,None,2,male,129.06036998760055,2,3, sales executive ,3,married,8662.260382751156,21682.23,1,no,13,3.0,2,part time,2,10.0,2,3.0,10,None,9,0,1987,100071.84,yes
126,127,55,No,travel_rarely,1582.77,None,18,5,None,1,female,197.85,3,4, manager ,2,single,12783.92,33238.2,3,no,23,4.0,4,full time,0,37.0,2,3.0,10,None,7,7,1968,153407.07,yes
127,128,35,No,non_travel,556.26,None,1,3,None,2,male,69.5308935534051,3,2, sales executive ,3,None,4492.84,11681.39,9,no,11,3.0,3,part time,0,15.0,2,3.0,11,None,6,9,1988,53914.11,yes
128,129,42,No,travel_rarely,1032.49,None,24,3,medical,4,male,129.06,3,3, manufacturing director ,1,married,8339.32,21682.23,1,no,21,4.0,4,part time,1,10.0,5,2.0,10,None,5,8,1981,100071.84,no
129,130,52,No,travel_rarely,575.4,None,6,2,None,4,male,71.93,3,2, research scientist ,1,divorced,4647.5,12083.5,3,yes,12,3.156235658304243,2,full time,2,18.0,3,3.0,10,None,6,9,1971,55770.0,yes
130,131,49,No,non_travel,1973.98,None,18,4,life sciences,4,male,246.75,2,5, research director ,3,None,16380.634073394423,41453.67,1,yes,17,3.0,3,full time,1,29.294628744373245,5,3.0,31,None,0,9,1974,191324.62,yes
131,132,34,No,travel_rarely,277.64, research & development ,1,5,None,2,male,34.70332838473029,3,1, research scientist ,4,married,2242.5,5830.5,1,no,12,3.0,4,part time,1,6.087473333063452,4,2.0,10,None,8,8,1989,26910.0,yes
132,133,33,Yes,travel_rarely,290.04,None,1,4,other,4,male,36.25257452735973,3,1, research scientist ,4,single,2342.59,6090.75,1,no,13,3.0,3,part time,0,10.0,2,2.0,10,None,7,8,1990,28111.13,no
133,134,33,No,non_travel,1032.49, research & development ,7,3,medical,3,male,92.8910017998237,3,3, research director ,3,married,8339.32,21682.23,0,no,11,3.0,4,part time,0,11.605861914605445,3,4.0,13,None,3,7,1990,72027.00285658489,yes
134,135,53,No,travel_rarely,1582.77,None,23,4,None,4,female,197.8477267539405,3,4, research director ,4,None,12783.92,33238.2,6,no,18,3.0,3,full time,0,33.0,0,3.0,12,None,3,8,1970,153407.07,yes
135,136,49,No,travel_rarely,763.8,None,8,2,other,1,female,95.47489704032412,3,3, laboratory technician ,2,married,6169.17,16039.83,4,no,11,3.0,3,part time,1,29.0,3,2.0,26,None,1,7,1974,74030.0,no
136,137,35,No,non_travel,1032.49,None,21,4,None,21,male,129.06,3,3, sales executive ,4,None,8662.240410198654,21682.23,6,no,13,3.0,2,part time,1,16.365020471145208,2,3.0,10,None,0,8,1988,100071.84,no
137,138,38,No,travel_rarely,910.31,None,17,1,life sciences,3,female,113.79,2,3, healthcare representative ,3,married,7352.5,19116.5,0,no,18,3.0,1,part time,1,20.0,4,2.0,19,None,1,9,1985,88230.0,no
138,139,46,No,non_travel,1582.77, sales ,3,1,marketing,1,male,197.84738950759407,3,4, manager ,3,married,12783.92,33238.2,3,no,12,3.0,4,full time,1,24.07140954344953,3,3.0,12,None,4,9,1977,153407.07,no
139,140,36,No,non_travel,556.26,None,18,4,None,1,male,69.53,3,2, manufacturing director ,4,single,4492.84,11681.39,2,no,20,4.0,1,part time,0,18.0,0,3.0,11,None,0,9,1987,53914.11,no
140,141,42,Yes,travel_frequently,1582.77,None,15,3,life sciences,15,male,197.84738287551653,3,4, sales executive ,1,single,13173.470524964483,33238.2,0,no,12,3.128692981968779,2,full time,0,23.92210013537805,2,2.0,21,None,13,14,1981,153407.07,yes
141,142,34,No,travel_frequently,556.26,None,1,3,None,4,male,90.51579159639934,2,2, healthcare representative ,1,single,4492.84,11681.39,0,no,20,4.0,3,part time,0,14.0,3,3.0,13,None,4,9,1989,70185.27538729525,yes
142,143,30,No,travel_rarely,369.26, research & development ,1,3,medical,4,male,46.156111244535985,3,1, research scientist ,2,None,2982.5,7754.5,0,yes,21,4.0,1,part time,1,12.0,2,3.0,11,None,5,7,1993,35790.0,yes
143,144,54,No,travel_rarely,1834.34,None,3,3,life sciences,4,male,229.29452518175015,3,4, research director ,4,married,14815.83,38521.17,3,no,14,3.0,1,full time,0,36.0,2,3.0,10,None,0,9,1969,177790.0,yes
144,145,31,No,travel_rarely,556.26,None,24,3,medical,3,female,69.53070634512997,2,2, healthcare representative ,1,single,4492.84,11681.39,1,no,19,3.1533336308718383,2,part time,0,10.0,2,3.0,10,None,1,8,1992,53914.11,no
145,146,44,No,non_travel,1879.12,None,5,3,None,2,male,234.8914490785652,3,5, manager ,2,married,15177.5,39461.5,7,no,11,3.0,3,full time,1,26.0,5,3.0,22,None,3,10,1979,182130.0,yes
146,147,55,No,non_travel,1400.8,None,8,1,None,4,male,175.1,2,4, healthcare representative ,2,divorced,11681.682140385074,29416.83,1,yes,15,3.0,4,full time,1,21.423093494961883,3,3.0,33,None,15,0,1968,135770.0,no
147,148,44,No,travel_rarely,1979.92,None,4,2,life sciences,3,male,247.49,4,5, manager ,1,divorced,15991.67,41578.33,1,no,14,3.0,4,full time,2,29.54391278482647,4,2.0,25,None,14,13,1979,191900.0,no
148,149,34,No,travel_frequently,556.26, human resources ,11,3,life sciences,3,male,93.48601587312417,2,2, human resources ,2,None,4492.84,11681.39,4,no,11,3.0,4,part time,2,14.0,5,4.0,10,None,1,8,1989,72488.31424252118,yes
149,150,39,No,non_travel,1766.66,None,13,4,None,3,female,220.83,2,4, manager ,2,divorced,14680.979687968691,37099.83,6,yes,13,3.0,4,full time,2,26.447421622839112,4,3.0,19,None,15,2,1984,171230.0,no
150,151,55,No,travel_rarely,1979.61,None,2,2,medical,4,female,247.45302311376997,1,5, manager ,3,None,15989.17,41571.83,4,no,14,3.115632484793591,4,full time,1,23.0,5,3.0,19,None,9,11,1968,191870.0,yes
151,152,51,No,non_travel,1582.77,None,5,3,life sciences,3,male,197.85,3,4, manager ,2,None,12783.92,33238.2,1,no,11,3.0,2,full time,1,24.07140954415201,2,3.0,33,None,0,10,1972,153407.07,yes
152,153,58,Yes,non_travel,1032.57,None,14,4,medical,14,female,90.37854273309632,2,3, manufacturing director ,1,married,8340.0,21684.0,7,no,14,3.0,4,part time,0,11.266437415363487,0,2.0,10,None,5,9,1965,70078.9257002881,yes
153,154,48,No,non_travel,1032.49,None,4,3,life sciences,4,male,129.06,3,3, manufacturing director ,4,single,8339.32,21682.23,1,no,11,3.0,3,part time,0,11.0,2,3.0,10,None,0,8,1975,100071.84,yes
154,155,29,No,travel_rarely,824.16, human resources ,17,3,None,2,male,103.01906591343732,2,3, human resources ,1,single,6656.67,17307.33,1,no,13,3.0,1,part time,0,13.61815673605354,3,2.0,10,None,0,9,1994,79880.0,no
155,156,34,No,non_travel,556.26,None,3,3,other,4,male,69.53089522611239,1,2, sales executive ,1,single,4492.84,11681.39,3,no,18,3.1555120073083907,4,part time,0,15.0,2,3.0,13,None,3,12,1989,53914.11,yes
156,157,42,No,travel_frequently,290.04,None,9,2,None,1,female,78.42724063858559,3,1, laboratory technician ,4,None,2342.59,6090.75,1,no,13,3.0,3,part time,0,12.0,3,3.0,12,None,5,8,1981,60812.20702041032,yes
157,158,57,No,travel_rarely,556.26,None,1,2,life sciences,2,male,69.53082337813109,4,2, research scientist ,3,married,4492.84,11681.39,0,no,24,4.0,1,part time,1,13.0,2,2.0,12,None,2,8,1966,53914.11,yes
158,159,34,Yes,travel_rarely,556.26,None,24,4,None,1,female,69.53094952007856,2,2, sales executive ,2,single,4758.082124340435,11681.39,0,yes,23,4.0,3,part time,0,16.0,2,4.0,15,None,10,10,1989,53914.11,no
159,160,54,No,travel_frequently,1582.77,None,11,4,medical,2,female,162.51731550414024,3,4, manager ,4,None,12783.92,33238.2,3,no,20,3.1411908543631397,1,part time,1,26.0,2,3.0,14,None,1,12,1969,126012.9913624746,yes
160,161,34,No,travel_rarely,730.79,None,1,3,None,4,male,91.35,2,3, sales executive ,3,None,5902.5,15346.5,1,no,14,3.0,4,part time,0,12.331520422320477,3,3.0,10,None,8,6,1989,70830.0,no
161,162,29,No,non_travel,487.29,None,3,1,medical,2,male,79.6014573354774,3,1, laboratory technician ,1,single,3935.83,10233.17,1,no,18,3.0,4,part time,0,11.499679204654878,3,2.752901761912131,10,None,1,5,1994,61722.67025788291,yes
162,163,35,No,travel_rarely,351.52,None,28,3,life sciences,2,male,43.937626494584734,4,2, laboratory technician ,3,None,2839.17,7381.83,1,no,17,3.158267929935195,4,part time,2,7.105401605115183,3,2.0,10,None,6,8,1988,34070.0,yes
163,164,35,Yes,non_travel,556.26,None,12,4,other,4,male,69.53,3,2, sales executive ,4,None,4492.84,11681.39,3,no,24,4.0,1,part time,0,13.0,2,4.0,11,None,6,7,1988,53914.11,yes
164,165,34,No,travel_rarely,302.2,None,19,3,life sciences,2,female,37.77,2,1, research scientist ,4,married,2440.83,6346.17,1,no,12,3.0,2,full time,0,10.0,3,3.0,10,None,8,7,1989,29290.0,yes
165,166,43,No,non_travel,556.26,None,2,3,None,4,male,69.53070469585357,3,2, sales executive ,4,None,4492.84,11681.39,1,yes,17,3.0,1,part time,1,10.0,3,3.0,10,None,8,8,1980,53914.11,no
166,167,58,No,non_travel,1582.77,None,2,3,medical,2,male,197.85,3,4, manager ,2,divorced,12783.92,33238.2,4,no,22,4.0,4,full time,1,37.0,0,2.0,16,None,14,14,1965,153407.07,yes
167,168,36,No,travel_rarely,556.26, sales ,14,4,None,14,female,69.53070469585357,2,2, sales executive ,3,married,4492.84,11681.39,1,yes,13,3.0,1,part time,1,10.0,4,3.0,10,None,1,7,1987,53914.11,no
168,169,43,No,travel_rarely,1032.49,None,11,3,life sciences,1,male,129.06,3,3, healthcare representative ,3,married,8339.32,21682.23,1,no,17,3.0,2,part time,1,10.0,1,3.0,10,None,0,9,1980,100071.84,yes
169,170,55,No,non_travel,1973.98,None,26,4,human resources,3,male,246.75,4,5, manager ,2,married,16380.616032036585,41453.67,4,yes,18,3.0,1,full time,1,35.0,0,3.0,10,None,1,4,1968,191324.62,yes
170,171,42,No,non_travel,556.26, research & development ,23,2,None,4,male,69.53108446150979,2,2, research scientist ,3,single,4758.069511490436,11681.39,1,no,12,3.0,4,part time,0,20.0,2,3.0,20,None,3,7,1981,53914.11,yes
171,172,40,No,non_travel,556.26,None,11,3,technical degree,4,female,77.06709514721216,3,2, laboratory technician ,3,married,4492.84,11681.39,1,no,11,3.1507805724725526,1,part time,1,10.0,2,4.0,10,None,9,4,1983,59757.62581204493,yes
172,173,56,Yes,non_travel,290.04, research & development ,7,2,technical degree,4,male,36.252722026433865,3,1, laboratory technician ,3,married,2575.594757671053,6090.75,8,no,11,3.0,4,part time,1,14.0,4,1.0,10,None,9,8,1967,28111.13,yes
173,174,39,No,travel_rarely,1241.29,None,33,1,marketing,33,female,155.16188766705102,2,4, sales executive ,4,None,10025.83,26067.17,0,no,11,3.0,1,full time,1,19.36604642834274,2,2.0,20,None,9,6,1984,120310.0,yes
174,175,53,No,travel_rarely,1591.67,None,2,4,life sciences,1,female,198.96,2,4, manager ,4,married,12855.83,33425.17,2,no,16,3.0,3,full time,0,24.194091639862066,3,3.0,25,None,3,7,1970,154270.0,yes
175,176,27,No,travel_frequently,1032.49,None,8,3,None,4,male,82.26585190217733,3,3, sales executive ,3,single,8339.32,21682.23,1,no,15,3.0,4,part time,0,9.0,0,3.0,9,None,1,7,1996,63788.61832265441,no
176,177,30,No,travel_frequently,556.26,None,1,2,None,3,female,69.53,3,2, laboratory technician ,4,None,4492.84,11681.39,1,no,23,4.0,4,part time,0,12.0,2,2.7540528136666915,12,None,3,7,1993,53914.11,yes
177,178,35,No,non_travel,1032.49,None,18,5,life sciences,2,male,79.2956276254525,3,3, sales executive ,1,married,8339.32,21682.23,1,no,22,4.0,4,part time,1,9.0,3,2.0,9,None,1,8,1988,61485.57946742848,yes
178,179,32,No,travel_rarely,635.76, research & development ,1,3,medical,1,male,79.46897042659005,3,2, manufacturing director ,4,married,5135.0,13351.0,1,yes,22,4.0,2,part time,1,9.0,3,3.0,9,None,7,8,1991,61620.0,yes
179,180,30,No,travel_rarely,528.87,None,1,1,life sciences,4,male,66.10767847061345,2,2, laboratory technician ,4,married,4271.67,11106.33,1,no,12,3.0,3,part time,2,9.549276798789087,1,2.7541097985846754,10,None,3,0,1993,51260.0,no
180,181,46,Yes,non_travel,992.44, sales ,9,2,medical,3,male,124.05,2,3, sales executive ,4,None,8015.83,20841.17,1,no,16,3.0,4,part time,0,9.0,3,3.0,9,None,4,7,1977,96190.0,no
181,182,30,No,travel_rarely,556.26,None,4,2,None,3,female,69.53073707898095,2,2, sales executive ,2,None,4492.84,11681.39,1,yes,12,3.0,2,part time,3,11.0,4,2.0,11,None,2,7,1993,53914.11,no
182,183,32,No,non_travel,516.9,None,6,4,None,2,male,83.30349443881913,3,2, sales executive ,3,single,4175.0,10855.0,1,no,16,3.0,1,part time,0,12.0,0,3.0,11,None,5,7,1991,64593.11647436012,yes
183,184,35,No,travel_rarely,1032.49,None,37,5,marketing,3,male,129.0606125826306,3,3, sales executive ,2,married,8339.32,21682.23,1,no,13,3.0,1,part time,2,16.488799570590036,3,3.0,10,None,0,6,1988,100071.84,no
184,185,32,No,non_travel,1032.49,None,8,3,marketing,2,female,129.06032971936042,3,3, sales executive ,4,single,8339.32,21682.23,1,no,14,3.0,4,part time,0,9.0,2,3.0,9,None,3,7,1991,100071.84,yes
185,186,41,No,travel_rarely,290.04, research & development ,34,3,life sciences,1,male,36.252437011141964,3,1, research scientist ,3,divorced,2575.619441476641,6090.75,4,no,12,3.0,1,part time,1,6.168905976724375,2,3.0,9,None,1,8,1982,28111.13,yes
186,187,40,No,travel_rarely,1963.72,None,4,1,medical,4,female,245.46680704530058,3,5, manager ,3,None,15860.83,41238.17,1,no,14,3.0,2,full time,1,21.0,2,3.0,20,None,9,9,1983,190330.0,no
187,188,45,No,non_travel,1582.77,None,2,2,None,1,male,144.89764816084596,2,4, manager ,4,married,12783.92,33238.2,9,no,23,4.0,4,part time,1,22.0,1,3.0,20,None,11,8,1978,112351.26931330467,yes
188,189,32,Yes,travel_rarely,1073.02,None,4,4,None,4,male,134.1266644097002,1,3, sales executive ,4,married,8666.67,22533.33,1,no,11,3.0,3,full time,0,14.0,2,2.0,14,None,9,8,1991,104000.0,no
189,190,30,No,non_travel,1032.49, research & development ,1,1,life sciences,3,male,129.06,2,3, manufacturing director ,3,None,8339.32,21682.23,1,no,22,4.0,3,part time,0,16.488802664238598,2,3.0,11,None,5,8,1993,100071.84,yes
190,191,37,No,non_travel,1032.49,None,11,3,None,2,male,129.06061040388278,3,3, research director ,4,None,8662.240368781793,21682.23,1,no,14,3.0,3,part time,3,16.365020487185866,1,3.0,10,None,0,7,1986,100071.84,yes
191,192,37,No,non_travel,288.17,None,4,4,None,1,male,82.42687677831775,3,1, sales representative ,4,divorced,2327.5,6051.5,4,no,17,3.0,3,part time,1,13.0,2,3.0,9,None,5,8,1986,63913.39171605867,no
192,193,40,No,non_travel,556.26,None,24,2,technical degree,1,male,81.39794522623886,3,2, research scientist ,4,None,4492.84,11681.39,1,no,17,3.0,1,part time,2,11.528696248573562,3,3.0,9,None,4,7,1983,63115.61504743339,no
193,194,36,No,non_travel,585.41,None,24,4,None,2,female,73.17529515215706,3,2, laboratory technician ,2,married,4728.33,12293.67,7,no,15,3.0,3,full time,1,11.0,3,3.0,9,None,0,8,1987,56740.0,yes
194,195,32,No,travel_rarely,556.26,None,7,3,life sciences,4,male,69.53081262200155,2,2, sales executive ,3,married,4492.84,11681.39,1,no,14,3.0,3,part time,1,13.0,3,2.0,13,None,4,8,1991,53914.11,yes
195,196,38,No,non_travel,1032.49,None,25,2,life sciences,1,female,129.06061040388278,2,3, research director ,2,None,8662.240368781793,21682.23,3,no,17,3.0,3,part time,1,16.365020487185866,2,3.0,10,None,0,1,1985,100071.84,yes
196,197,30,No,travel_rarely,556.26,None,28,2,None,4,female,69.53074246736388,3,2, research scientist ,4,married,4492.84,11681.39,1,no,13,3.0,4,part time,2,11.0,2,3.0,10,None,1,9,1993,53914.11,yes
197,198,39,No,non_travel,1980.64,None,1,1,None,2,male,247.58,3,5, manager ,3,None,16435.248210202237,41593.5,1,no,14,3.0,3,full time,1,21.0,3,3.0,21,None,1,6,1984,191970.0,yes
198,199,60,No,non_travel,1973.98,None,7,3,life sciences,1,female,246.7500117684529,3,5, manager ,1,None,15943.72,41453.67,5,no,11,3.0,4,full time,0,33.0,5,1.0,29,None,11,10,1963,191324.62,yes
199,200,30,No,non_travel,867.9,None,22,4,other,3,female,108.49,3,3, sales executive ,1,None,7010.0,18226.0,0,no,11,3.0,3,part time,0,10.0,3,3.0,9,None,7,8,1993,84120.0,yes
200,201,31,No,travel_rarely,1032.49, research & development ,9,1,None,3,male,129.06062872690558,3,3, manufacturing director ,2,divorced,8339.32,21682.23,1,no,25,4.0,4,part time,1,16.488793283665384,6,4.0,13,None,0,8,1992,100071.84,yes
201,202,33,Yes,non_travel,345.43,None,3,3,life sciences,1,male,43.18,3,1, research scientist ,1,single,2790.0,7254.0,1,yes,11,3.0,1,full time,0,7.021513384064146,3,3.0,10,None,9,7,1990,33480.0,no
202,203,50,No,non_travel,290.04,None,28,1,medical,4,male,110.48072996863587,4,1, laboratory technician ,3,married,2342.59,6090.75,1,yes,11,3.1402514131827917,3,part time,3,20.0,3,3.0,20,None,3,8,1973,85665.41395063994,yes
203,204,32,No,non_travel,547.75, research & development ,24,4,life sciences,1,male,68.47,3,2, laboratory technician ,4,None,4424.17,11502.83,1,no,15,3.153592689994276,4,part time,2,10.0,2,3.0,10,None,4,7,1991,53090.0,yes
204,205,42,No,non_travel,556.26,None,29,3,None,2,male,74.8125906095984,3,2, manufacturing director ,2,None,4492.84,11681.39,1,no,13,3.0,4,part time,1,10.0,3,2.0,9,None,7,8,1981,58009.551212945276,yes
205,206,49,Yes,non_travel,789.7, sales ,11,3,marketing,3,female,98.71145797430529,3,3, sales executive ,4,married,6378.33,16583.67,1,no,18,3.0,1,part time,2,13.143296527089701,3,4.0,9,None,7,7,1974,76540.0,no
206,207,27,No,non_travel,1321.46,None,5,1,None,3,male,165.1829102459089,2,3, research director ,4,divorced,10673.33,27750.67,1,no,16,3.0,2,full time,1,20.47068911422765,3,3.0,9,None,0,8,1996,128080.0,yes
207,208,33,No,travel_rarely,556.26,None,1,3,medical,1,male,69.53,4,2, sales executive ,1,divorced,4492.84,11681.39,1,no,22,3.1528979555738834,1,part time,1,9.0,5,3.0,9,None,0,8,1990,53914.11,yes
208,209,52,No,non_travel,1582.77, research & development ,26,4,None,3,female,197.84766196704942,2,4, manufacturing director ,4,married,12783.92,33238.2,3,no,22,4.0,3,full time,0,31.0,3,3.0,9,None,0,0,1971,153407.07,no
209,210,32,No,non_travel,556.26,None,5,2,life sciences,2,male,69.53,3,2, sales executive ,2,None,4492.84,11681.39,1,no,14,3.0,4,part time,1,10.0,3,3.0,10,None,5,3,1991,53914.11,yes
210,211,36,No,non_travel,679.51,None,14,1,life sciences,3,male,84.9373849591159,3,2, healthcare representative ,4,None,5488.33,14269.67,0,no,17,3.0,1,full time,1,11.6249518301958,2,2.0,16,None,4,11,1987,65860.0,no
211,212,31,No,non_travel,556.26, sales ,20,2,None,4,female,69.53069653571828,3,2, sales executive ,3,None,4492.84,11681.39,1,no,13,3.0,4,part time,1,9.926617910235912,2,2.0,9,None,0,0,1992,53914.11,no
212,213,36,No,travel_rarely,259.9,None,2,4,medical,3,male,32.49,3,1, laboratory technician ,3,single,2099.17,5457.83,4,no,21,4.0,3,part time,0,5.8429353251648175,6,3.0,11,None,3,9,1987,25190.0,yes
213,214,52,No,non_travel,1764.18,None,1,2,life sciences,4,male,220.52418387178358,3,4, manager ,4,married,14660.681074388784,37047.83,2,no,15,3.0,2,full time,1,26.0,2,2.792661343688983,9,None,7,8,1971,170990.0,yes
214,215,33,No,non_travel,1582.77,None,17,3,None,4,male,197.84685800920352,3,4, manager ,3,single,12783.92,33238.2,1,no,11,3.0,4,full time,0,10.0,2,3.0,10,None,6,0,1990,153407.07,no
215,216,45,No,non_travel,556.26,None,23,2,life sciences,4,male,69.53066692434327,3,2, laboratory technician ,1,None,4492.84,11681.39,1,yes,15,3.0,3,part time,1,9.0,2,3.0,9,None,0,8,1978,53914.11,yes
216,217,36,No,travel_rarely,1032.49, research & development ,12,5,None,4,female,129.06,2,3, manufacturing director ,4,None,8339.32,21682.23,0,no,11,3.0,2,part time,0,15.0,2,2.0,14,None,7,8,1987,100071.84,yes
217,218,49,No,non_travel,1353.65,None,8,4,None,4,male,169.20683460685854,2,4, sales executive ,2,None,10933.33,28426.67,6,no,17,3.0,2,full time,1,22.0,3,3.0,9,None,2,3,1974,131200.0,no
